split,filename,question_id,rollout_idx,prefix_idx,label,prefix_words,total_words,token_length,distance_from_end,yes_count,no_count,total_resamples,mean_yes_position,cot_prefix_n_words,cot_prefix_n_chars
train,gpqa_chem_156_rollout_015_prefix_1.json,gpqa_chem_156,15,1,yes,3662,3697,,35,,,,,3662,22342
train,gpqa_chem_156_rollout_016_prefix_0.json,gpqa_chem_156,16,0,no,76,2376,,2300,,,,,76,499
train,gpqa_chem_156_rollout_017_prefix_0.json,gpqa_chem_156,17,0,yes,4077,4132,,55,,,,,4077,24971
train,gpqa_chem_156_rollout_018_prefix_0.json,gpqa_chem_156,18,0,yes,3619,3644,,25,,,,,3619,20822
train,gpqa_chem_156_rollout_018_prefix_1.json,gpqa_chem_156,18,1,yes,3609,3644,,35,,,,,3609,20758
train,gpqa_chem_156_rollout_018_prefix_2.json,gpqa_chem_156,18,2,yes,3589,3644,,55,,,,,3589,20605
train,gpqa_chem_156_rollout_018_prefix_3.json,gpqa_chem_156,18,3,no,1944,3644,,1700,,,,,1944,11338
train,gpqa_chem_156_rollout_018_prefix_4.json,gpqa_chem_156,18,4,no,1744,3644,,1900,,,,,1744,9989
train,gpqa_chem_156_rollout_018_prefix_5.json,gpqa_chem_156,18,5,no,1144,3644,,2500,,,,,1144,6809
train,gpqa_chem_156_rollout_019_prefix_0.json,gpqa_chem_156,19,0,yes,2728,2753,,25,,,,,2728,16881
train,gpqa_chem_156_rollout_020_prefix_0.json,gpqa_chem_156,20,0,yes,4244,4269,,25,,,,,4244,25632
train,gpqa_chem_156_rollout_020_prefix_1.json,gpqa_chem_156,20,1,yes,4224,4269,,45,,,,,4224,25492
train,gpqa_chem_156_rollout_021_prefix_0.json,gpqa_chem_156,21,0,yes,2877,2902,,25,,,,,2877,18133
train,gpqa_chem_156_rollout_021_prefix_1.json,gpqa_chem_156,21,1,yes,2857,2902,,45,,,,,2857,18007
train,gpqa_chem_156_rollout_021_prefix_2.json,gpqa_chem_156,21,2,no,402,2902,,2500,,,,,402,2434
train,gpqa_chem_156_rollout_022_prefix_0.json,gpqa_chem_156,22,0,yes,3018,3053,,35,,,,,3018,18988
train,gpqa_chem_156_rollout_022_prefix_1.json,gpqa_chem_156,22,1,yes,3008,3053,,45,,,,,3008,18936
train,gpqa_chem_156_rollout_022_prefix_2.json,gpqa_chem_156,22,2,no,1553,3053,,1500,,,,,1553,10025
train,gpqa_chem_156_rollout_022_prefix_3.json,gpqa_chem_156,22,3,no,153,3053,,2900,,,,,153,982
train,gpqa_chem_156_rollout_023_prefix_0.json,gpqa_chem_156,23,0,yes,3890,3915,,25,,,,,3890,23597
train,gpqa_chem_156_rollout_025_prefix_0.json,gpqa_chem_156,25,0,yes,3105,3160,,55,,,,,3105,18973
train,gpqa_chem_156_rollout_025_prefix_1.json,gpqa_chem_156,25,1,no,1260,3160,,1900,,,,,1260,7520
train,gpqa_chem_156_rollout_025_prefix_2.json,gpqa_chem_156,25,2,no,1060,3160,,2100,,,,,1060,6256
train,gpqa_chem_156_rollout_026_prefix_0.json,gpqa_chem_156,26,0,no,3183,6683,,3500,,,,,3183,18860
train,gpqa_chem_156_rollout_026_prefix_1.json,gpqa_chem_156,26,1,no,1783,6683,,4900,,,,,1783,10771
train,gpqa_chem_156_rollout_027_prefix_0.json,gpqa_chem_156,27,0,yes,4162,4207,,45,,,,,4162,26220
train,gpqa_chem_156_rollout_027_prefix_1.json,gpqa_chem_156,27,1,no,2707,4207,,1500,,,,,2707,17180
train,gpqa_chem_156_rollout_027_prefix_2.json,gpqa_chem_156,27,2,no,1707,4207,,2500,,,,,1707,10666
train,gpqa_chem_156_rollout_028_prefix_0.json,gpqa_chem_156,28,0,yes,1816,1841,,25,,,,,1816,10640
train,gpqa_chem_156_rollout_028_prefix_1.json,gpqa_chem_156,28,1,no,1541,1841,,300,,,,,1541,8963
train,gpqa_chem_156_rollout_029_prefix_0.json,gpqa_chem_156,29,0,yes,3371,3396,,25,,,,,3371,19943
train,gpqa_chem_156_rollout_029_prefix_1.json,gpqa_chem_156,29,1,no,1896,3396,,1500,,,,,1896,11456
train,gpqa_chem_157_rollout_000_prefix_0.json,gpqa_chem_157,0,0,yes,1173,1218,,45,,,,,1173,6609
train,gpqa_chem_157_rollout_001_prefix_0.json,gpqa_chem_157,1,0,yes,3444,3469,,25,,,,,3444,19640
train,gpqa_chem_157_rollout_002_prefix_0.json,gpqa_chem_157,2,0,yes,5437,5472,,35,,,,,5437,28934
train,gpqa_chem_157_rollout_003_prefix_0.json,gpqa_chem_157,3,0,yes,2662,2697,,35,,,,,2662,14278
train,gpqa_chem_157_rollout_003_prefix_1.json,gpqa_chem_157,3,1,yes,2652,2697,,45,,,,,2652,14227
train,gpqa_chem_157_rollout_003_prefix_2.json,gpqa_chem_157,3,2,yes,2642,2697,,55,,,,,2642,14181
train,gpqa_chem_157_rollout_003_prefix_3.json,gpqa_chem_157,3,3,no,2397,2697,,300,,,,,2397,12842
train,gpqa_chem_157_rollout_003_prefix_4.json,gpqa_chem_157,3,4,no,1797,2697,,900,,,,,1797,9764
train,gpqa_chem_157_rollout_004_prefix_0.json,gpqa_chem_157,4,0,yes,4403,4448,,45,,,,,4403,23468
train,gpqa_chem_157_rollout_004_prefix_1.json,gpqa_chem_157,4,1,no,2148,4448,,2300,,,,,2148,11687
train,gpqa_chem_157_rollout_004_prefix_2.json,gpqa_chem_157,4,2,no,548,4448,,3900,,,,,548,3041
train,gpqa_chem_157_rollout_005_prefix_0.json,gpqa_chem_157,5,0,yes,1150,1195,,45,,,,,1150,6561
train,gpqa_chem_157_rollout_005_prefix_1.json,gpqa_chem_157,5,1,yes,1140,1195,,55,,,,,1140,6479
train,gpqa_chem_157_rollout_005_prefix_2.json,gpqa_chem_157,5,2,no,895,1195,,300,,,,,895,5074
train,gpqa_chem_157_rollout_005_prefix_3.json,gpqa_chem_157,5,3,no,295,1195,,900,,,,,295,1726
train,gpqa_chem_157_rollout_006_prefix_0.json,gpqa_chem_157,6,0,yes,4989,5014,,25,,,,,4989,27670
train,gpqa_chem_157_rollout_006_prefix_1.json,gpqa_chem_157,6,1,yes,4979,5014,,35,,,,,4979,27622
train,gpqa_chem_157_rollout_006_prefix_2.json,gpqa_chem_157,6,2,no,1714,5014,,3300,,,,,1714,9644
train,gpqa_chem_157_rollout_007_prefix_0.json,gpqa_chem_157,7,0,yes,2152,2177,,25,,,,,2152,11982
train,gpqa_chem_157_rollout_007_prefix_1.json,gpqa_chem_157,7,1,yes,2132,2177,,45,,,,,2132,11880
train,gpqa_chem_157_rollout_007_prefix_2.json,gpqa_chem_157,7,2,no,77,2177,,2100,,,,,77,457
train,gpqa_chem_157_rollout_008_prefix_0.json,gpqa_chem_157,8,0,yes,899,954,,55,,,,,899,5116
train,gpqa_chem_157_rollout_008_prefix_1.json,gpqa_chem_157,8,1,no,654,954,,300,,,,,654,3688
train,gpqa_chem_157_rollout_009_prefix_0.json,gpqa_chem_157,9,0,yes,4359,4394,,35,,,,,4359,24883
train,gpqa_chem_157_rollout_009_prefix_1.json,gpqa_chem_157,9,1,yes,4349,4394,,45,,,,,4349,24834
train,gpqa_chem_157_rollout_010_prefix_0.json,gpqa_chem_157,10,0,yes,1763,1798,,35,,,,,1763,9793
train,gpqa_chem_157_rollout_010_prefix_1.json,gpqa_chem_157,10,1,yes,1753,1798,,45,,,,,1753,9750
train,gpqa_chem_157_rollout_011_prefix_0.json,gpqa_chem_157,11,0,yes,1717,1762,,45,,,,,1717,10223
train,gpqa_chem_157_rollout_012_prefix_0.json,gpqa_chem_157,12,0,yes,924,969,,45,,,,,924,5319
train,gpqa_chem_157_rollout_013_prefix_0.json,gpqa_chem_157,13,0,yes,3885,3930,,45,,,,,3885,21172
train,gpqa_chem_157_rollout_013_prefix_1.json,gpqa_chem_157,13,1,no,3030,3930,,900,,,,,3030,16611
train,gpqa_chem_157_rollout_013_prefix_2.json,gpqa_chem_157,13,2,no,830,3930,,3100,,,,,830,4685
train,gpqa_chem_157_rollout_013_prefix_3.json,gpqa_chem_157,13,3,no,430,3930,,3500,,,,,430,2474
train,gpqa_chem_157_rollout_014_prefix_0.json,gpqa_chem_157,14,0,yes,3063,3108,,45,,,,,3063,17351
train,gpqa_chem_157_rollout_015_prefix_0.json,gpqa_chem_157,15,0,yes,1656,1681,,25,,,,,1656,9192
train,gpqa_chem_157_rollout_016_prefix_0.json,gpqa_chem_157,16,0,yes,5018,5053,,35,,,,,5018,28658
train,gpqa_chem_157_rollout_016_prefix_1.json,gpqa_chem_157,16,1,no,3753,5053,,1300,,,,,3753,21466
train,gpqa_chem_157_rollout_016_prefix_2.json,gpqa_chem_157,16,2,no,2753,5053,,2300,,,,,2753,15710
train,gpqa_chem_157_rollout_017_prefix_0.json,gpqa_chem_157,17,0,yes,3872,3907,,35,,,,,3872,21757
train,gpqa_chem_157_rollout_017_prefix_1.json,gpqa_chem_157,17,1,no,3607,3907,,300,,,,,3607,20294
train,gpqa_chem_157_rollout_017_prefix_2.json,gpqa_chem_157,17,2,no,2407,3907,,1500,,,,,2407,13348
train,gpqa_chem_157_rollout_018_prefix_0.json,gpqa_chem_157,18,0,yes,5781,5806,,25,,,,,5781,32306
train,gpqa_chem_157_rollout_018_prefix_1.json,gpqa_chem_157,18,1,no,4906,5806,,900,,,,,4906,27404
train,gpqa_chem_157_rollout_018_prefix_2.json,gpqa_chem_157,18,2,no,4706,5806,,1100,,,,,4706,26279
train,gpqa_chem_157_rollout_018_prefix_3.json,gpqa_chem_157,18,3,no,3906,5806,,1900,,,,,3906,21808
train,gpqa_chem_157_rollout_019_prefix_0.json,gpqa_chem_157,19,0,yes,1168,1193,,25,,,,,1168,6537
train,gpqa_chem_157_rollout_019_prefix_1.json,gpqa_chem_157,19,1,yes,1138,1193,,55,,,,,1138,6381
train,gpqa_chem_157_rollout_020_prefix_0.json,gpqa_chem_157,20,0,yes,2104,2159,,55,,,,,2104,12240
train,gpqa_chem_157_rollout_021_prefix_0.json,gpqa_chem_157,21,0,yes,3897,3922,,25,,,,,3897,20990
train,gpqa_chem_157_rollout_022_prefix_0.json,gpqa_chem_157,22,0,yes,2191,2226,,35,,,,,2191,12378
train,gpqa_chem_157_rollout_022_prefix_1.json,gpqa_chem_157,22,1,no,1726,2226,,500,,,,,1726,9904
train,gpqa_chem_157_rollout_023_prefix_0.json,gpqa_chem_157,23,0,no,3207,4507,,1300,,,,,3207,17560
train,gpqa_chem_157_rollout_023_prefix_1.json,gpqa_chem_157,23,1,no,1407,4507,,3100,,,,,1407,7797
train,gpqa_chem_157_rollout_024_prefix_0.json,gpqa_chem_157,24,0,yes,6241,6276,,35,,,,,6241,34851
train,gpqa_chem_157_rollout_025_prefix_0.json,gpqa_chem_157,25,0,yes,3243,3278,,35,,,,,3243,17832
train,gpqa_chem_157_rollout_025_prefix_1.json,gpqa_chem_157,25,1,no,1778,3278,,1500,,,,,1778,9924
train,gpqa_chem_157_rollout_025_prefix_2.json,gpqa_chem_157,25,2,no,1578,3278,,1700,,,,,1578,8884
train,gpqa_chem_157_rollout_025_prefix_3.json,gpqa_chem_157,25,3,no,1178,3278,,2100,,,,,1178,6665
train,gpqa_chem_157_rollout_026_prefix_0.json,gpqa_chem_157,26,0,yes,1866,1901,,35,,,,,1866,10492
train,gpqa_chem_157_rollout_026_prefix_1.json,gpqa_chem_157,26,1,no,401,1901,,1500,,,,,401,2191
train,gpqa_chem_157_rollout_028_prefix_0.json,gpqa_chem_157,28,0,yes,4119,4144,,25,,,,,4119,22717
train,gpqa_chem_157_rollout_029_prefix_0.json,gpqa_chem_157,29,0,yes,2259,2294,,35,,,,,2259,12748
train,gpqa_chem_158_rollout_000_prefix_0.json,gpqa_chem_158,0,0,yes,7734,7769,,35,,,,,7734,41855
train,gpqa_chem_158_rollout_000_prefix_1.json,gpqa_chem_158,0,1,yes,7714,7769,,55,,,,,7714,41749
train,gpqa_chem_158_rollout_000_prefix_2.json,gpqa_chem_158,0,2,no,2269,7769,,5500,,,,,2269,12281
train,gpqa_chem_158_rollout_000_prefix_3.json,gpqa_chem_158,0,3,no,1069,7769,,6700,,,,,1069,5803
train,gpqa_chem_158_rollout_000_prefix_4.json,gpqa_chem_158,0,4,no,669,7769,,7100,,,,,669,3641
train,gpqa_chem_158_rollout_001_prefix_0.json,gpqa_chem_158,1,0,no,5685,7185,,1500,,,,,5685,30176
train,gpqa_chem_158_rollout_001_prefix_1.json,gpqa_chem_158,1,1,no,3685,7185,,3500,,,,,3685,19510
train,gpqa_chem_158_rollout_002_prefix_0.json,gpqa_chem_158,2,0,no,8312,9612,,1300,,,,,8312,43883
train,gpqa_chem_158_rollout_002_prefix_1.json,gpqa_chem_158,2,1,no,6912,9612,,2700,,,,,6912,36278
train,gpqa_chem_158_rollout_002_prefix_2.json,gpqa_chem_158,2,2,no,5512,9612,,4100,,,,,5512,28911
train,gpqa_chem_158_rollout_003_prefix_0.json,gpqa_chem_158,3,0,yes,3885,3910,,25,,,,,3885,21038
train,gpqa_chem_158_rollout_003_prefix_1.json,gpqa_chem_158,3,1,yes,3875,3910,,35,,,,,3875,20975
train,gpqa_chem_158_rollout_003_prefix_2.json,gpqa_chem_158,3,2,yes,3865,3910,,45,,,,,3865,20926
train,gpqa_chem_158_rollout_003_prefix_3.json,gpqa_chem_158,3,3,no,2410,3910,,1500,,,,,2410,13036
train,gpqa_chem_158_rollout_004_prefix_0.json,gpqa_chem_158,4,0,yes,2528,2553,,25,,,,,2528,13526
train,gpqa_chem_158_rollout_004_prefix_1.json,gpqa_chem_158,4,1,yes,2498,2553,,55,,,,,2498,13371
train,gpqa_chem_158_rollout_004_prefix_2.json,gpqa_chem_158,4,2,no,1453,2553,,1100,,,,,1453,7720
train,gpqa_chem_158_rollout_005_prefix_0.json,gpqa_chem_158,5,0,yes,7580,7625,,45,,,,,7580,41063
train,gpqa_chem_158_rollout_005_prefix_1.json,gpqa_chem_158,5,1,yes,7570,7625,,55,,,,,7570,40995
train,gpqa_chem_158_rollout_005_prefix_2.json,gpqa_chem_158,5,2,no,7125,7625,,500,,,,,7125,38421
train,gpqa_chem_158_rollout_007_prefix_0.json,gpqa_chem_158,7,0,yes,7409,7444,,35,,,,,7409,40824
train,gpqa_chem_158_rollout_007_prefix_1.json,gpqa_chem_158,7,1,yes,7389,7444,,55,,,,,7389,40711
train,gpqa_chem_158_rollout_007_prefix_2.json,gpqa_chem_158,7,2,no,6344,7444,,1100,,,,,6344,34787
train,gpqa_chem_158_rollout_007_prefix_3.json,gpqa_chem_158,7,3,no,4944,7444,,2500,,,,,4944,26921
train,gpqa_chem_158_rollout_007_prefix_4.json,gpqa_chem_158,7,4,no,2544,7444,,4900,,,,,2544,13928
train,gpqa_chem_158_rollout_008_prefix_0.json,gpqa_chem_158,8,0,yes,8212,8237,,25,,,,,8212,44681
train,gpqa_chem_158_rollout_008_prefix_1.json,gpqa_chem_158,8,1,no,5937,8237,,2300,,,,,5937,32047
train,gpqa_chem_158_rollout_008_prefix_2.json,gpqa_chem_158,8,2,no,737,8237,,7500,,,,,737,4007
train,gpqa_chem_158_rollout_008_prefix_3.json,gpqa_chem_158,8,3,no,137,8237,,8100,,,,,137,873
train,gpqa_chem_158_rollout_009_prefix_0.json,gpqa_chem_158,9,0,yes,5868,5893,,25,,,,,5868,32721
train,gpqa_chem_158_rollout_010_prefix_0.json,gpqa_chem_158,10,0,yes,6792,6817,,25,,,,,6792,37057
train,gpqa_chem_158_rollout_010_prefix_1.json,gpqa_chem_158,10,1,yes,6782,6817,,35,,,,,6782,37002
train,gpqa_chem_158_rollout_010_prefix_2.json,gpqa_chem_158,10,2,yes,6762,6817,,55,,,,,6762,36866
train,gpqa_chem_158_rollout_010_prefix_3.json,gpqa_chem_158,10,3,no,3117,6817,,3700,,,,,3117,16664
train,gpqa_chem_158_rollout_011_prefix_0.json,gpqa_chem_158,11,0,yes,7952,7977,,25,,,,,7952,43178
train,gpqa_chem_158_rollout_012_prefix_0.json,gpqa_chem_158,12,0,no,1044,7344,,6300,,,,,1044,5618
train,gpqa_chem_158_rollout_013_prefix_0.json,gpqa_chem_158,13,0,yes,7301,7336,,35,,,,,7301,40155
train,gpqa_chem_158_rollout_013_prefix_1.json,gpqa_chem_158,13,1,no,7036,7336,,300,,,,,7036,38750
train,gpqa_chem_158_rollout_013_prefix_2.json,gpqa_chem_158,13,2,no,6236,7336,,1100,,,,,6236,33977
train,gpqa_chem_158_rollout_013_prefix_3.json,gpqa_chem_158,13,3,no,5836,7336,,1500,,,,,5836,31643
train,gpqa_chem_158_rollout_014_prefix_0.json,gpqa_chem_158,14,0,yes,6696,6731,,35,,,,,6696,36107
train,gpqa_chem_158_rollout_014_prefix_1.json,gpqa_chem_158,14,1,yes,6676,6731,,55,,,,,6676,35976
train,gpqa_chem_158_rollout_014_prefix_2.json,gpqa_chem_158,14,2,no,2831,6731,,3900,,,,,2831,14745
train,gpqa_chem_158_rollout_014_prefix_3.json,gpqa_chem_158,14,3,no,1231,6731,,5500,,,,,1231,6442
train,gpqa_chem_158_rollout_015_prefix_0.json,gpqa_chem_158,15,0,no,187,9087,,8900,,,,,187,1131
train,gpqa_chem_158_rollout_016_prefix_0.json,gpqa_chem_158,16,0,no,6683,7583,,900,,,,,6683,36417
train,gpqa_chem_158_rollout_016_prefix_1.json,gpqa_chem_158,16,1,no,3083,7583,,4500,,,,,3083,16258
train,gpqa_chem_158_rollout_017_prefix_0.json,gpqa_chem_158,17,0,yes,7260,7285,,25,,,,,7260,39602
train,gpqa_chem_158_rollout_017_prefix_1.json,gpqa_chem_158,17,1,yes,7250,7285,,35,,,,,7250,39548
train,gpqa_chem_158_rollout_017_prefix_2.json,gpqa_chem_158,17,2,yes,7230,7285,,55,,,,,7230,39439
train,gpqa_chem_158_rollout_017_prefix_3.json,gpqa_chem_158,17,3,no,4185,7285,,3100,,,,,4185,22333
train,gpqa_chem_158_rollout_017_prefix_4.json,gpqa_chem_158,17,4,no,2785,7285,,4500,,,,,2785,14634
train,gpqa_chem_158_rollout_018_prefix_0.json,gpqa_chem_158,18,0,yes,7274,7309,,35,,,,,7274,39675
train,gpqa_chem_158_rollout_018_prefix_1.json,gpqa_chem_158,18,1,no,2809,7309,,4500,,,,,2809,15134
train,gpqa_chem_158_rollout_018_prefix_2.json,gpqa_chem_158,18,2,no,2209,7309,,5100,,,,,2209,11904
train,gpqa_chem_158_rollout_018_prefix_3.json,gpqa_chem_158,18,3,no,809,7309,,6500,,,,,809,4473
train,gpqa_chem_158_rollout_018_prefix_4.json,gpqa_chem_158,18,4,no,209,7309,,7100,,,,,209,1249
train,gpqa_chem_158_rollout_019_prefix_0.json,gpqa_chem_158,19,0,yes,7962,7987,,25,,,,,7962,42685
train,gpqa_chem_158_rollout_019_prefix_1.json,gpqa_chem_158,19,1,yes,7952,7987,,35,,,,,7952,42627
train,gpqa_chem_158_rollout_019_prefix_2.json,gpqa_chem_158,19,2,no,6487,7987,,1500,,,,,6487,34524
train,gpqa_chem_158_rollout_019_prefix_3.json,gpqa_chem_158,19,3,no,2687,7987,,5300,,,,,2687,13795
train,gpqa_chem_158_rollout_019_prefix_4.json,gpqa_chem_158,19,4,no,687,7987,,7300,,,,,687,3640
train,gpqa_chem_158_rollout_020_prefix_0.json,gpqa_chem_158,20,0,yes,6928,6963,,35,,,,,6928,37817
train,gpqa_chem_158_rollout_020_prefix_1.json,gpqa_chem_158,20,1,yes,6908,6963,,55,,,,,6908,37696
train,gpqa_chem_158_rollout_020_prefix_2.json,gpqa_chem_158,20,2,no,4863,6963,,2100,,,,,4863,26235
train,gpqa_chem_158_rollout_020_prefix_3.json,gpqa_chem_158,20,3,no,1263,6963,,5700,,,,,1263,6847
train,gpqa_chem_158_rollout_020_prefix_4.json,gpqa_chem_158,20,4,no,1063,6963,,5900,,,,,1063,5828
train,gpqa_chem_158_rollout_020_prefix_5.json,gpqa_chem_158,20,5,no,863,6963,,6100,,,,,863,4808
train,gpqa_chem_158_rollout_021_prefix_0.json,gpqa_chem_158,21,0,yes,9388,9433,,45,,,,,9388,50964
train,gpqa_chem_158_rollout_021_prefix_1.json,gpqa_chem_158,21,1,yes,9378,9433,,55,,,,,9378,50906
train,gpqa_chem_158_rollout_021_prefix_2.json,gpqa_chem_158,21,2,no,4933,9433,,4500,,,,,4933,26249
train,gpqa_chem_158_rollout_021_prefix_3.json,gpqa_chem_158,21,3,no,3333,9433,,6100,,,,,3333,17322
train,gpqa_chem_158_rollout_022_prefix_0.json,gpqa_chem_158,22,0,yes,6190,6215,,25,,,,,6190,33227
train,gpqa_chem_158_rollout_022_prefix_1.json,gpqa_chem_158,22,1,no,4515,6215,,1700,,,,,4515,24166
train,gpqa_chem_158_rollout_023_prefix_0.json,gpqa_chem_158,23,0,no,5895,6395,,500,,,,,5895,31704
train,gpqa_chem_158_rollout_023_prefix_1.json,gpqa_chem_158,23,1,no,5295,6395,,1100,,,,,5295,28475
train,gpqa_chem_158_rollout_023_prefix_2.json,gpqa_chem_158,23,2,no,5095,6395,,1300,,,,,5095,27367
train,gpqa_chem_158_rollout_024_prefix_0.json,gpqa_chem_158,24,0,no,8614,9914,,1300,,,,,8614,46211
train,gpqa_chem_158_rollout_024_prefix_1.json,gpqa_chem_158,24,1,no,6014,9914,,3900,,,,,6014,32299
train,gpqa_chem_158_rollout_024_prefix_2.json,gpqa_chem_158,24,2,no,3214,9914,,6700,,,,,3214,17091
train,gpqa_chem_158_rollout_024_prefix_3.json,gpqa_chem_158,24,3,no,2614,9914,,7300,,,,,2614,13926
train,gpqa_chem_158_rollout_024_prefix_4.json,gpqa_chem_158,24,4,no,214,9914,,9700,,,,,214,1314
train,gpqa_chem_158_rollout_025_prefix_0.json,gpqa_chem_158,25,0,yes,5362,5387,,25,,,,,5362,29295
train,gpqa_chem_158_rollout_025_prefix_1.json,gpqa_chem_158,25,1,no,3887,5387,,1500,,,,,3887,20985
train,gpqa_chem_158_rollout_025_prefix_2.json,gpqa_chem_158,25,2,no,3087,5387,,2300,,,,,3087,16562
train,gpqa_chem_158_rollout_025_prefix_3.json,gpqa_chem_158,25,3,no,2687,5387,,2700,,,,,2687,14496
train,gpqa_chem_158_rollout_026_prefix_0.json,gpqa_chem_158,26,0,no,5214,7514,,2300,,,,,5214,27850
train,gpqa_chem_158_rollout_027_prefix_0.json,gpqa_chem_158,27,0,no,4154,5854,,1700,,,,,4154,22594
train,gpqa_chem_158_rollout_028_prefix_0.json,gpqa_chem_158,28,0,no,1571,3871,,2300,,,,,1571,8226
train,gpqa_chem_158_rollout_029_prefix_0.json,gpqa_chem_158,29,0,yes,4900,4945,,45,,,,,4900,26099
train,gpqa_chem_158_rollout_029_prefix_1.json,gpqa_chem_158,29,1,no,2045,4945,,2900,,,,,2045,10836
train,gpqa_chem_158_rollout_029_prefix_2.json,gpqa_chem_158,29,2,no,1045,4945,,3900,,,,,1045,5677
train,gpqa_chem_158_rollout_029_prefix_3.json,gpqa_chem_158,29,3,no,45,4945,,4900,,,,,45,309
train,gpqa_chem_159_rollout_000_prefix_0.json,gpqa_chem_159,0,0,no,2279,4379,,2100,,,,,2279,14134
train,gpqa_chem_159_rollout_001_prefix_0.json,gpqa_chem_159,1,0,yes,2442,2467,,25,,,,,2442,14770
train,gpqa_chem_159_rollout_001_prefix_1.json,gpqa_chem_159,1,1,yes,2422,2467,,45,,,,,2422,14655
train,gpqa_chem_159_rollout_001_prefix_2.json,gpqa_chem_159,1,2,yes,2412,2467,,55,,,,,2412,14597
train,gpqa_chem_159_rollout_002_prefix_0.json,gpqa_chem_159,2,0,yes,1213,1248,,35,,,,,1213,7693
train,gpqa_chem_159_rollout_002_prefix_1.json,gpqa_chem_159,2,1,yes,1203,1248,,45,,,,,1203,7628
train,gpqa_chem_159_rollout_003_prefix_0.json,gpqa_chem_159,3,0,yes,3678,3733,,55,,,,,3678,22506
train,gpqa_chem_159_rollout_003_prefix_1.json,gpqa_chem_159,3,1,no,2033,3733,,1700,,,,,2033,12631
train,gpqa_chem_159_rollout_004_prefix_0.json,gpqa_chem_159,4,0,yes,2836,2861,,25,,,,,2836,17504
train,gpqa_chem_159_rollout_004_prefix_1.json,gpqa_chem_159,4,1,yes,2826,2861,,35,,,,,2826,17436
train,gpqa_chem_159_rollout_004_prefix_2.json,gpqa_chem_159,4,2,yes,2816,2861,,45,,,,,2816,17379
train,gpqa_chem_159_rollout_004_prefix_3.json,gpqa_chem_159,4,3,no,2561,2861,,300,,,,,2561,15799
train,gpqa_chem_159_rollout_005_prefix_0.json,gpqa_chem_159,5,0,yes,2282,2317,,35,,,,,2282,14354
train,gpqa_chem_159_rollout_005_prefix_1.json,gpqa_chem_159,5,1,no,1017,2317,,1300,,,,,1017,6429
train,gpqa_chem_159_rollout_006_prefix_0.json,gpqa_chem_159,6,0,yes,2803,2848,,45,,,,,2803,17787
train,gpqa_chem_159_rollout_007_prefix_0.json,gpqa_chem_159,7,0,yes,3962,3987,,25,,,,,3962,25424
train,gpqa_chem_159_rollout_007_prefix_1.json,gpqa_chem_159,7,1,yes,3942,3987,,45,,,,,3942,25288
train,gpqa_chem_159_rollout_008_prefix_0.json,gpqa_chem_159,8,0,yes,4560,4605,,45,,,,,4560,28541
train,gpqa_chem_159_rollout_008_prefix_1.json,gpqa_chem_159,8,1,yes,4550,4605,,55,,,,,4550,28480
train,gpqa_chem_159_rollout_008_prefix_2.json,gpqa_chem_159,8,2,no,4305,4605,,300,,,,,4305,26968
train,gpqa_chem_159_rollout_008_prefix_3.json,gpqa_chem_159,8,3,no,2305,4605,,2300,,,,,2305,14333
train,gpqa_chem_159_rollout_008_prefix_4.json,gpqa_chem_159,8,4,no,1105,4605,,3500,,,,,1105,7081
train,gpqa_chem_159_rollout_009_prefix_0.json,gpqa_chem_159,9,0,yes,1025,1050,,25,,,,,1025,6403
train,gpqa_chem_159_rollout_012_prefix_0.json,gpqa_chem_159,12,0,yes,3331,3356,,25,,,,,3331,20673
train,gpqa_chem_159_rollout_012_prefix_1.json,gpqa_chem_159,12,1,yes,3311,3356,,45,,,,,3311,20511
train,gpqa_chem_159_rollout_012_prefix_2.json,gpqa_chem_159,12,2,no,456,3356,,2900,,,,,456,3065
train,gpqa_chem_159_rollout_013_prefix_0.json,gpqa_chem_159,13,0,yes,3053,3088,,35,,,,,3053,18397
train,gpqa_chem_159_rollout_013_prefix_1.json,gpqa_chem_159,13,1,no,1988,3088,,1100,,,,,1988,12152
train,gpqa_chem_159_rollout_014_prefix_0.json,gpqa_chem_159,14,0,yes,793,828,,35,,,,,793,5260
train,gpqa_chem_159_rollout_014_prefix_1.json,gpqa_chem_159,14,1,yes,783,828,,45,,,,,783,5192
train,gpqa_chem_159_rollout_015_prefix_0.json,gpqa_chem_159,15,0,yes,2754,2789,,35,,,,,2754,16908
train,gpqa_chem_159_rollout_015_prefix_1.json,gpqa_chem_159,15,1,no,1889,2789,,900,,,,,1889,11534
train,gpqa_chem_159_rollout_015_prefix_2.json,gpqa_chem_159,15,2,no,1489,2789,,1300,,,,,1489,9076
train,gpqa_chem_159_rollout_016_prefix_0.json,gpqa_chem_159,16,0,yes,2021,2066,,45,,,,,2021,12289
train,gpqa_chem_159_rollout_016_prefix_1.json,gpqa_chem_159,16,1,no,1566,2066,,500,,,,,1566,9598
train,gpqa_chem_159_rollout_017_prefix_0.json,gpqa_chem_159,17,0,yes,1185,1240,,55,,,,,1185,7562
train,gpqa_chem_159_rollout_017_prefix_1.json,gpqa_chem_159,17,1,no,140,1240,,1100,,,,,140,921
train,gpqa_chem_159_rollout_018_prefix_0.json,gpqa_chem_159,18,0,yes,2097,2152,,55,,,,,2097,13025
