split,filename,question_id,rollout_idx,prefix_idx,label,family,n_words,n_tokens
train,race_26278_rollout_025_prefix_1.json,race_26278,25,1,yes,race,229,933
train,race_26278_rollout_026_prefix_3.json,race_26278,26,3,no,race,685,1510
train,race_26340_rollout_007_prefix_0.json,race_26340,7,0,yes,race,246,761
train,race_26340_rollout_025_prefix_0.json,race_26340,25,0,yes,race,310,829
train,race_27111_rollout_001_prefix_0.json,race_27111,1,0,no,race,48,623
train,race_27111_rollout_002_prefix_0.json,race_27111,2,0,yes,race,303,943
train,race_27111_rollout_007_prefix_0.json,race_27111,7,0,yes,race,411,1071
train,race_27111_rollout_009_prefix_2.json,race_27111,9,2,no,race,55,634
train,race_27388_rollout_008_prefix_0.json,race_27388,8,0,no,race,285,624
train,race_27388_rollout_008_prefix_1.json,race_27388,8,1,no,race,85,389
train,race_27388_rollout_009_prefix_2.json,race_27388,9,2,yes,race,843,1291
train,race_27388_rollout_011_prefix_0.json,race_27388,11,0,yes,race,1001,1481
train,race_27388_rollout_011_prefix_1.json,race_27388,11,1,no,race,756,1195
train,race_27388_rollout_011_prefix_4.json,race_27388,11,4,no,race,156,473
train,race_27388_rollout_014_prefix_2.json,race_27388,14,2,no,race,284,635
train,race_27388_rollout_017_prefix_1.json,race_27388,17,1,no,race,307,659
train,race_27388_rollout_022_prefix_2.json,race_27388,22,2,no,race,449,822
train,race_27388_rollout_025_prefix_0.json,race_27388,25,0,yes,race,1236,1808
train,race_27388_rollout_025_prefix_3.json,race_27388,25,3,no,race,571,986
train,race_27388_rollout_026_prefix_0.json,race_27388,26,0,yes,race,341,690
train,race_28451_rollout_001_prefix_1.json,race_28451,1,1,yes,race,227,678
train,race_28451_rollout_007_prefix_0.json,race_28451,7,0,yes,race,167,603
train,race_28451_rollout_015_prefix_0.json,race_28451,15,0,yes,race,280,746
train,race_29289_rollout_007_prefix_0.json,race_29289,7,0,yes,race,177,570
train,race_29289_rollout_013_prefix_0.json,race_29289,13,0,yes,race,160,554
train,race_29289_rollout_014_prefix_0.json,race_29289,14,0,no,race,36,411
train,race_29289_rollout_019_prefix_0.json,race_29289,19,0,yes,race,292,713
train,race_29289_rollout_025_prefix_1.json,race_29289,25,1,yes,race,370,810
train,race_29289_rollout_029_prefix_0.json,race_29289,29,0,yes,race,171,572
train,race_29953_rollout_005_prefix_0.json,race_29953,5,0,yes,race,215,721
train,race_29953_rollout_010_prefix_1.json,race_29953,10,1,yes,race,213,715
train,race_29953_rollout_016_prefix_2.json,race_29953,16,2,no,race,157,652
train,race_29953_rollout_021_prefix_1.json,race_29953,21,1,yes,race,161,660
train,race_29953_rollout_024_prefix_0.json,race_29953,24,0,no,race,117,603
train,race_29953_rollout_026_prefix_0.json,race_29953,26,0,yes,race,217,721
train,race_30156_rollout_003_prefix_2.json,race_30156,3,2,no,race,123,662
train,race_30156_rollout_004_prefix_0.json,race_30156,4,0,yes,race,300,888
train,race_30156_rollout_013_prefix_1.json,race_30156,13,1,yes,race,265,841
train,race_30156_rollout_017_prefix_2.json,race_30156,17,2,no,race,28,545
train,race_30156_rollout_021_prefix_2.json,race_30156,21,2,no,race,98,629
train,race_30375_rollout_001_prefix_0.json,race_30375,1,0,yes,race,334,818
train,race_30375_rollout_012_prefix_0.json,race_30375,12,0,yes,race,365,867
train,race_30375_rollout_013_prefix_0.json,race_30375,13,0,yes,race,330,816
train,race_30375_rollout_018_prefix_0.json,race_30375,18,0,no,race,129,576
train,race_30375_rollout_019_prefix_1.json,race_30375,19,1,yes,race,283,765
train,race_30375_rollout_023_prefix_0.json,race_30375,23,0,yes,race,450,946
train,race_30375_rollout_026_prefix_0.json,race_30375,26,0,yes,race,329,814
train,race_30375_rollout_026_prefix_1.json,race_30375,26,1,yes,race,299,781
train,race_30375_rollout_026_prefix_2.json,race_30375,26,2,no,race,54,490
train,race_30375_rollout_027_prefix_0.json,race_30375,27,0,yes,race,797,1366
train,race_30375_rollout_027_prefix_1.json,race_30375,27,1,yes,race,777,1344
train,race_30612_rollout_001_prefix_1.json,race_30612,1,1,no,race,408,1006
train,race_30612_rollout_001_prefix_2.json,race_30612,1,2,no,race,208,742
train,race_30612_rollout_002_prefix_0.json,race_30612,2,0,no,race,515,1141
train,race_30612_rollout_005_prefix_4.json,race_30612,5,4,no,race,144,659
train,race_30612_rollout_010_prefix_2.json,race_30612,10,2,no,race,297,866
train,race_30612_rollout_019_prefix_4.json,race_30612,19,4,no,race,293,857
train,race_30612_rollout_021_prefix_0.json,race_30612,21,0,yes,race,525,1141
train,race_30634_rollout_004_prefix_0.json,race_30634,4,0,yes,race,311,849
train,race_30634_rollout_011_prefix_1.json,race_30634,11,1,yes,race,205,728
train,race_30634_rollout_018_prefix_0.json,race_30634,18,0,yes,race,372,956
train,race_3071_rollout_001_prefix_1.json,race_3071,1,1,no,race,172,729
train,race_31224_rollout_000_prefix_11.json,race_31224,0,11,no,race,146,847
train,race_31224_rollout_000_prefix_9.json,race_31224,0,9,no,race,546,1375
train,race_31224_rollout_001_prefix_0.json,race_31224,1,0,yes,race,1241,2167
train,race_31224_rollout_002_prefix_4.json,race_31224,2,4,no,race,1147,2099
train,race_31224_rollout_005_prefix_4.json,race_31224,5,4,no,race,1709,2767
train,race_31224_rollout_006_prefix_7.json,race_31224,6,7,no,race,325,1068
train,race_31224_rollout_007_prefix_0.json,race_31224,7,0,yes,race,873,1747
train,race_31224_rollout_008_prefix_7.json,race_31224,8,7,no,race,703,1567
train,race_31224_rollout_010_prefix_3.json,race_31224,10,3,no,race,1600,2679
train,race_31224_rollout_011_prefix_2.json,race_31224,11,2,no,race,1649,2698
train,race_31224_rollout_012_prefix_1.json,race_31224,12,1,no,race,1070,1991
train,race_31224_rollout_016_prefix_1.json,race_31224,16,1,no,race,98,784
train,race_31224_rollout_017_prefix_0.json,race_31224,17,0,yes,race,2509,4015
train,race_31224_rollout_026_prefix_8.json,race_31224,26,8,no,race,98,781
train,race_31224_rollout_027_prefix_2.json,race_31224,27,2,no,race,1236,2214
train,race_31466_rollout_004_prefix_0.json,race_31466,4,0,yes,race,352,996
train,race_31466_rollout_011_prefix_0.json,race_31466,11,0,yes,race,235,869
train,race_31466_rollout_017_prefix_0.json,race_31466,17,0,yes,race,302,935
train,race_31466_rollout_025_prefix_0.json,race_31466,25,0,yes,race,250,873
train,race_31620_rollout_013_prefix_1.json,race_31620,13,1,yes,race,159,518
train,race_31620_rollout_015_prefix_2.json,race_31620,15,2,no,race,109,459
train,race_31620_rollout_024_prefix_1.json,race_31620,24,1,yes,race,226,593
train,race_31654_rollout_018_prefix_2.json,race_31654,18,2,yes,race,285,854
train,race_31654_rollout_028_prefix_1.json,race_31654,28,1,no,race,136,667
train,race_31800_rollout_001_prefix_0.json,race_31800,1,0,no,race,1114,1818
train,race_31800_rollout_003_prefix_2.json,race_31800,3,2,no,race,113,623
train,race_31800_rollout_016_prefix_3.json,race_31800,16,3,no,race,66,573
train,race_31800_rollout_017_prefix_3.json,race_31800,17,3,no,race,108,619
train,race_31800_rollout_021_prefix_1.json,race_31800,21,1,no,race,750,1373
train,race_31800_rollout_027_prefix_1.json,race_31800,27,1,yes,race,362,914
train,race_31800_rollout_029_prefix_2.json,race_31800,29,2,no,race,199,728
train,race_31834_rollout_004_prefix_0.json,race_31834,4,0,yes,race,252,747
train,race_31834_rollout_005_prefix_0.json,race_31834,5,0,yes,race,170,650
train,race_31834_rollout_008_prefix_0.json,race_31834,8,0,yes,race,197,680
train,race_31834_rollout_029_prefix_0.json,race_31834,29,0,yes,race,202,694
train,race_31900_rollout_000_prefix_0.json,race_31900,0,0,yes,race,179,578
train,race_31900_rollout_003_prefix_0.json,race_31900,3,0,yes,race,49,407
train,race_31900_rollout_006_prefix_0.json,race_31900,6,0,yes,race,90,459
train,race_32262_rollout_003_prefix_0.json,race_32262,3,0,yes,race,237,838
train,race_32262_rollout_004_prefix_0.json,race_32262,4,0,yes,race,149,727
train,race_32262_rollout_008_prefix_0.json,race_32262,8,0,yes,race,80,632
train,race_32262_rollout_010_prefix_0.json,race_32262,10,0,yes,race,214,821
train,race_32262_rollout_016_prefix_0.json,race_32262,16,0,yes,race,227,838
train,race_32262_rollout_021_prefix_0.json,race_32262,21,0,yes,race,200,790
train,race_32821_rollout_006_prefix_0.json,race_32821,6,0,yes,race,167,667
train,race_33793_rollout_001_prefix_1.json,race_33793,1,1,no,race,26,420
train,race_33977_rollout_000_prefix_0.json,race_33977,0,0,no,race,107,651
train,race_33977_rollout_002_prefix_0.json,race_33977,2,0,yes,race,491,1134
train,race_33977_rollout_005_prefix_1.json,race_33977,5,1,no,race,82,631
train,race_33977_rollout_008_prefix_0.json,race_33977,8,0,no,race,123,683
train,race_33977_rollout_012_prefix_0.json,race_33977,12,0,yes,race,364,986
train,race_33977_rollout_016_prefix_1.json,race_33977,16,1,yes,race,288,887
train,race_33977_rollout_016_prefix_2.json,race_33977,16,2,no,race,43,588
train,race_33977_rollout_022_prefix_0.json,race_33977,22,0,yes,race,291,888
train,race_33977_rollout_028_prefix_0.json,race_33977,28,0,yes,race,300,890
train,race_33977_rollout_028_prefix_1.json,race_33977,28,1,no,race,55,595
train,race_33995_rollout_009_prefix_0.json,race_33995,9,0,yes,race,222,762
train,race_33995_rollout_010_prefix_0.json,race_33995,10,0,yes,race,143,674
train,race_33995_rollout_017_prefix_0.json,race_33995,17,0,yes,race,201,742
train,race_33995_rollout_020_prefix_1.json,race_33995,20,1,yes,race,125,650
train,race_33995_rollout_025_prefix_0.json,race_33995,25,0,yes,race,197,734
train,race_33995_rollout_029_prefix_1.json,race_33995,29,1,yes,race,140,665
train,race_34055_rollout_017_prefix_2.json,race_34055,17,2,yes,race,274,799
train,race_34055_rollout_023_prefix_0.json,race_34055,23,0,yes,race,269,793
train,race_34334_rollout_000_prefix_0.json,race_34334,0,0,yes,race,276,813
train,race_34918_rollout_002_prefix_0.json,race_34918,2,0,yes,race,667,1313
train,race_34918_rollout_003_prefix_0.json,race_34918,3,0,no,race,440,1037
train,race_34918_rollout_012_prefix_2.json,race_34918,12,2,no,race,111,633
train,race_34918_rollout_018_prefix_1.json,race_34918,18,1,yes,race,407,1013
train,race_34918_rollout_019_prefix_1.json,race_34918,19,1,no,race,216,759
train,race_34918_rollout_022_prefix_4.json,race_34918,22,4,no,race,667,1310
train,race_34918_rollout_026_prefix_0.json,race_34918,26,0,yes,race,539,1162
train,race_34918_rollout_027_prefix_4.json,race_34918,27,4,no,race,173,711
train,race_35070_rollout_003_prefix_1.json,race_35070,3,1,no,race,52,563
train,race_35070_rollout_009_prefix_0.json,race_35070,9,0,yes,race,397,984
train,race_35070_rollout_021_prefix_0.json,race_35070,21,0,no,race,64,573
train,race_35070_rollout_028_prefix_2.json,race_35070,28,2,no,race,69,585
train,race_3536_rollout_000_prefix_0.json,race_3536,0,0,yes,race,641,1288
train,race_3536_rollout_002_prefix_1.json,race_3536,2,1,no,race,56,577
train,race_3536_rollout_010_prefix_0.json,race_3536,10,0,yes,race,315,882
train,race_3536_rollout_022_prefix_0.json,race_3536,22,0,yes,race,345,930
train,race_3536_rollout_022_prefix_2.json,race_3536,22,2,no,race,70,593
train,race_35513_rollout_004_prefix_1.json,race_35513,4,1,yes,race,357,868
train,race_35513_rollout_009_prefix_1.json,race_35513,9,1,yes,race,496,1040
train,race_35513_rollout_012_prefix_12.json,race_35513,12,12,no,race,392,899
train,race_35513_rollout_013_prefix_1.json,race_35513,13,1,no,race,1744,2610
train,race_35513_rollout_018_prefix_1.json,race_35513,18,1,yes,race,516,1043
train,race_35513_rollout_020_prefix_0.json,race_35513,20,0,yes,race,495,1017
train,race_35513_rollout_027_prefix_2.json,race_35513,27,2,no,race,581,1151
train,race_35513_rollout_028_prefix_1.json,race_35513,28,1,no,race,162,605
train,race_35513_rollout_029_prefix_1.json,race_35513,29,1,no,race,366,857
train,race_35915_rollout_000_prefix_0.json,race_35915,0,0,yes,race,230,565
train,race_35915_rollout_001_prefix_3.json,race_35915,1,3,no,race,38,331
train,race_35915_rollout_009_prefix_0.json,race_35915,9,0,yes,race,257,612
train,race_36554_rollout_009_prefix_0.json,race_36554,9,0,no,race,50,448
train,race_36554_rollout_028_prefix_0.json,race_36554,28,0,yes,race,188,611
train,race_37810_rollout_008_prefix_0.json,race_37810,8,0,no,race,69,542
train,race_37810_rollout_012_prefix_0.json,race_37810,12,0,yes,race,174,667
train,race_37810_rollout_022_prefix_0.json,race_37810,22,0,yes,race,231,736
train,race_39230_rollout_007_prefix_2.json,race_39230,7,2,no,race,1200,1945
train,race_39230_rollout_011_prefix_0.json,race_39230,11,0,yes,race,230,743
train,race_39230_rollout_015_prefix_1.json,race_39230,15,1,no,race,97,588
train,race_39230_rollout_021_prefix_0.json,race_39230,21,0,yes,race,334,862
train,race_40556_rollout_002_prefix_0.json,race_40556,2,0,yes,race,214,742
train,race_40556_rollout_011_prefix_0.json,race_40556,11,0,no,race,52,548
train,race_40556_rollout_020_prefix_1.json,race_40556,20,1,yes,race,212,734
train,race_40556_rollout_026_prefix_0.json,race_40556,26,0,yes,race,249,802
train,race_40556_rollout_029_prefix_1.json,race_40556,29,1,no,race,38,532
train,race_41132_rollout_008_prefix_0.json,race_41132,8,0,yes,race,335,874
train,race_41132_rollout_009_prefix_0.json,race_41132,9,0,yes,race,235,761
train,race_41132_rollout_022_prefix_0.json,race_41132,22,0,yes,race,338,868
train,race_41132_rollout_022_prefix_1.json,race_41132,22,1,no,race,93,577
train,race_41132_rollout_028_prefix_0.json,race_41132,28,0,no,race,91,576
train,race_41327_rollout_009_prefix_0.json,race_41327,9,0,yes,race,170,631
train,race_41327_rollout_011_prefix_0.json,race_41327,11,0,yes,race,295,770
train,race_41327_rollout_013_prefix_0.json,race_41327,13,0,yes,race,183,653
train,race_41327_rollout_015_prefix_0.json,race_41327,15,0,yes,race,190,654
train,race_41327_rollout_018_prefix_0.json,race_41327,18,0,no,race,58,495
train,race_41881_rollout_001_prefix_0.json,race_41881,1,0,yes,race,323,869
train,race_41881_rollout_001_prefix_1.json,race_41881,1,1,no,race,58,544
train,race_41881_rollout_011_prefix_2.json,race_41881,11,2,no,race,56,547
train,race_41881_rollout_019_prefix_0.json,race_41881,19,0,yes,race,392,937
train,race_42251_rollout_002_prefix_1.json,race_42251,2,1,no,race,138,694
train,race_42251_rollout_019_prefix_0.json,race_42251,19,0,yes,race,269,852
train,race_42922_rollout_008_prefix_0.json,race_42922,8,0,yes,race,191,721
train,race_42922_rollout_012_prefix_1.json,race_42922,12,1,yes,race,196,717
train,race_42922_rollout_025_prefix_0.json,race_42922,25,0,yes,race,261,797
train,race_42922_rollout_026_prefix_1.json,race_42922,26,1,no,race,28,510
train,race_42922_rollout_028_prefix_1.json,race_42922,28,1,yes,race,306,863
train,race_42970_rollout_004_prefix_1.json,race_42970,4,1,yes,race,198,721
train,race_42970_rollout_022_prefix_1.json,race_42970,22,1,no,race,178,708
train,race_42980_rollout_011_prefix_1.json,race_42980,11,1,yes,race,151,636
train,race_42980_rollout_016_prefix_0.json,race_42980,16,0,yes,race,215,739
train,race_42980_rollout_019_prefix_1.json,race_42980,19,1,yes,race,165,659
train,race_43041_rollout_002_prefix_0.json,race_43041,2,0,yes,race,4530,6158
train,race_43041_rollout_002_prefix_16.json,race_43041,2,16,no,race,1265,2279
train,race_43041_rollout_003_prefix_13.json,race_43041,3,13,no,race,666,1552
train,race_43041_rollout_003_prefix_8.json,race_43041,3,8,no,race,1666,2720
train,race_43041_rollout_006_prefix_5.json,race_43041,6,5,no,race,2559,3805
train,race_43041_rollout_007_prefix_7.json,race_43041,7,7,no,race,1151,2156
train,race_43041_rollout_008_prefix_16.json,race_43041,8,16,no,race,653,1561
train,race_43041_rollout_008_prefix_17.json,race_43041,8,17,no,race,453,1319
train,race_43041_rollout_008_prefix_6.json,race_43041,8,6,no,race,2653,3937
train,race_43041_rollout_010_prefix_16.json,race_43041,10,16,no,race,1876,2973
train,race_43041_rollout_010_prefix_21.json,race_43041,10,21,no,race,876,1789
train,race_43041_rollout_011_prefix_4.json,race_43041,11,4,no,race,1808,2888
train,race_43041_rollout_012_prefix_1.json,race_43041,12,1,no,race,1742,2830
train,race_43041_rollout_012_prefix_7.json,race_43041,12,7,no,race,542,1407
train,race_43041_rollout_013_prefix_4.json,race_43041,13,4,no,race,1273,2303
train,race_43041_rollout_014_prefix_10.json,race_43041,14,10,no,race,603,1491
train,race_43041_rollout_016_prefix_1.json,race_43041,16,1,no,race,1554,2663
train,race_43041_rollout_017_prefix_2.json,race_43041,17,2,no,race,2012,3194
train,race_43041_rollout_019_prefix_3.json,race_43041,19,3,no,race,1623,2687
train,race_43041_rollout_020_prefix_2.json,race_43041,20,2,no,race,1481,2543
train,race_43041_rollout_021_prefix_6.json,race_43041,21,6,no,race,1846,2981
train,race_43041_rollout_022_prefix_1.json,race_43041,22,1,yes,race,1507,2548
train,race_43041_rollout_023_prefix_4.json,race_43041,23,4,no,race,3116,4479
train,race_43041_rollout_024_prefix_1.json,race_43041,24,1,no,race,2609,3833
train,race_43041_rollout_024_prefix_7.json,race_43041,24,7,no,race,1409,2440
train,race_43041_rollout_025_prefix_25.json,race_43041,25,25,no,race,406,1249
train,race_43041_rollout_026_prefix_2.json,race_43041,26,2,no,race,1677,2748
train,race_43041_rollout_027_prefix_0.json,race_43041,27,0,yes,race,1438,2499
train,race_43093_rollout_009_prefix_1.json,race_43093,9,1,yes,race,229,775
train,race_43093_rollout_010_prefix_0.json,race_43093,10,0,yes,race,302,886
train,race_43093_rollout_028_prefix_1.json,race_43093,28,1,yes,race,225,773
train,race_43218_rollout_006_prefix_2.json,race_43218,6,2,yes,race,386,991
train,race_43218_rollout_010_prefix_0.json,race_43218,10,0,no,race,26,556
train,race_43218_rollout_011_prefix_1.json,race_43218,11,1,no,race,190,747
train,race_43218_rollout_020_prefix_2.json,race_43218,20,2,no,race,201,771
train,race_43218_rollout_022_prefix_0.json,race_43218,22,0,no,race,162,725
train,race_43479_rollout_000_prefix_0.json,race_43479,0,0,yes,race,2768,4199
train,race_43479_rollout_000_prefix_13.json,race_43479,0,13,no,race,123,696
train,race_43479_rollout_002_prefix_14.json,race_43479,2,14,no,race,910,1787
train,race_43479_rollout_002_prefix_5.json,race_43479,2,5,no,race,2710,4172
train,race_43479_rollout_003_prefix_6.json,race_43479,3,6,no,race,1740,2906
train,race_43479_rollout_004_prefix_16.json,race_43479,4,16,no,race,193,792
train,race_43479_rollout_005_prefix_5.json,race_43479,5,5,no,race,1986,3261
train,race_43479_rollout_005_prefix_6.json,race_43479,5,6,no,race,1786,3003
